comment_id,video_id,date,body,rating
Ugzv2T2J4EKq1eMB7qF4AaABAg,HVjlcUtuENM,2018-01-13T20:01:34Z,Congratulations,1
UgwGv9FLLP0SDct9J394AaABAg,HVjlcUtuENM,2018-01-05T23:09:28Z,i love you gigi you inspire me to be myself. and for all the ppl in the comments dissing her. SHUTUP. she is so strong and beautiful to do this. Would you like it if someone was dissing you about this. NO. I love you Gigi. Keep being Gorgeous.,1
UgzSvPTW0WzLSMYBHWh4AaABAg,HVjlcUtuENM,2017-12-21T10:59:36Z,Aww you two are amazing ,1
UgzAb7fysb1zqA3WMzx4AaABAg,HVjlcUtuENM,2017-12-19T13:25:30Z,Gigi will be a great Dad :),1
Ugy1_PO44uGpuIx3a_d4AaABAg,HVjlcUtuENM,2017-12-13T00:47:00Z,Omg yaaasss his adorable,1
Ugyp5aDVoSCb5kaFNjB4AaABAg,HVjlcUtuENM,2017-12-04T22:02:55Z,CONGRATULATIONS  WE LOVE YOU ,1
UgxAQ519ZYQvuEvJUJZ4AaABAg,HVjlcUtuENM,2017-12-06T04:45:28Z,Congrats GiGi and Family...Hugs from India :),1
UgzhN3TZD8Z5lmNpJul4AaABAg,HVjlcUtuENM,2017-12-06T13:47:46Z,What the f$&@? WOW.,1
UgyJgiYLYQfzMM8LZhB4AaABAg,HVjlcUtuENM,2017-12-05T16:29:18Z,congrats you 2!!,1
UgzbjDbIfvzv8tncZXF4AaABAg,HVjlcUtuENM,2017-12-05T14:55:17Z,Congratulations!!  he’ll have the best two mothers in the world x,1
UgyVdVQA9h6NyN-4F7F4AaABAg,HVjlcUtuENM,2017-12-04T07:51:23Z,Congratulations :),1
Ugx39FTVsfgTL9wbowB4AaABAg,HVjlcUtuENM,2017-12-03T21:13:02Z,CONGRATS luv you guys  GOD BLESS,1
UgwiZ5QFZv7EG_0gBFl4AaABAg,HVjlcUtuENM,2017-12-02T17:38:32Z,So happy for the both of you!,1
UgyfWiRZViBx4rDGuOJ4AaABAg,HVjlcUtuENM,2017-12-02T18:16:35Z,Congrats on the baby  ,1
UgxY8ekyFj9QgC3trLN4AaABAg,pjS6OdY2dBQ,2020-10-18T21:35:18Z,"Thank you. Your eloquence is appreciated. I agree 100 per cent, but I am a 70 year old ex pat living in the U.K. my whole family of four will be voting democrat, but I have never wavered from that political stand.",1
Ugz-DXRMc7X5Sisp0mt4AaABAg,pjS6OdY2dBQ,2020-10-13T22:47:21Z,Thank you Casey,1
UgxEtgHIObNgC8I5Gtx4AaABAg,pjS6OdY2dBQ,2020-10-09T04:28:44Z,Very Entertaining! Keep doing that Casey!,1
UgwoT6ReOQ3j3CJ0XpN4AaABAg,pjS6OdY2dBQ,2020-09-16T15:55:45Z,Watching this in 2020.  Amazing video and is really needed and brave for a youtuber.,1
UgzhW9nURz4e_K0_vOB4AaABAg,pjS6OdY2dBQ,2020-09-25T03:58:27Z,my respect for casey ,1
UgwV_4RiqcINlz0WS554AaABAg,pjS6OdY2dBQ,2020-09-16T00:59:07Z,big brain,1
UgyCsHsv2ybjY1rd7_B4AaABAg,pjS6OdY2dBQ,2020-09-10T22:12:55Z,This video is always a good laugh to come back to.,1
UgyGtJqXFhovS8xwq8d4AaABAg,pjS6OdY2dBQ,2020-09-24T19:57:31Z,Thank you for speaking out Casey!!!!,1
UgxjOAO3lYuldH10ymh4AaABAg,pjS6OdY2dBQ,2020-08-13T03:15:49Z,I love you Casey. I love you.,1
UgyrTpqkPvmOlcT9pu94AaABAg,pjS6OdY2dBQ,2020-08-12T02:44:37Z,Thank you MAN!,1
UgygZptVsKwfrkZmft14AaABAg,pjS6OdY2dBQ,2020-08-15T10:12:24Z,I love how when he talks seriously he doesn’t wear glasses,1
UgwiYce9JMzusjytYCF4AaABAg,pjS6OdY2dBQ,2020-09-05T23:25:36Z,He’s right,1
UgxyTAwniStn3ln1SwJ4AaABAg,pjS6OdY2dBQ,2020-08-09T16:03:42Z,good for you Casey,1
Ugz0enD5Sl-tQVSXK914AaABAg,pjS6OdY2dBQ,2020-06-30T17:46:05Z,4 years later that's true man,1
UgxC7v6VZgbC7d89fmV4AaABAg,pjS6OdY2dBQ,2020-07-02T23:34:30Z,I agree with you,1
Ugy1jiS5Im_YFK14-cJ4AaABAg,pjS6OdY2dBQ,2020-06-06T01:16:54Z,Lol,1
Ugx3qkc1y6ulUT2BtN94AaABAg,pjS6OdY2dBQ,2020-06-02T07:30:44Z,I loved this video since the first 3 seconds,1
UgzEzBTTqLORGx1MWvx4AaABAg,pjS6OdY2dBQ,2020-05-08T17:45:58Z,Good job casey even though this was 3 years ago,1
UgzQlniy5RPWZ7qjoMZ4AaABAg,pjS6OdY2dBQ,2020-03-22T18:39:52Z,I agree with Casey.,1
UgxC8wSqGjBR0Jm_4DR4AaABAg,pjS6OdY2dBQ,2020-01-15T02:20:30Z,Respect man,1
UgzxYIGpf3K1vaXTgVJ4AaABAg,pjS6OdY2dBQ,2020-01-01T23:03:18Z,"Thanks for voting for the right choice, but sadly the sexist homophobe WON.",1
UgyFgRNtnfeJsPloaM54AaABAg,pjS6OdY2dBQ,2019-07-08T09:32:06Z,"Although this option is unpopular on the internet, I agree with Casey here.",1
UgzumhhXK0I4jOjqJRh4AaABAg,pjS6OdY2dBQ,2019-07-11T23:06:29Z,"Good job
I agree",1
Ugzwsakvg-OEouG1WnZ4AaABAg,pjS6OdY2dBQ,2019-06-18T20:55:47Z,I agree,1
Ugxr8Fvi7npxdKMJcPR4AaABAg,pjS6OdY2dBQ,2019-06-08T17:33:25Z,cool,1
UgzwG0GbgUqftgs4jZh4AaABAg,pjS6OdY2dBQ,2019-05-22T09:47:10Z,3 years later he’s the best president America has ever had!,1
Ugy24QDcohRJWUpUBCR4AaABAg,pjS6OdY2dBQ,2019-06-01T02:36:21Z,yes casey !,1
Ugzn25esfQKPKNmXTYl4AaABAg,pjS6OdY2dBQ,2019-04-16T15:02:57Z,this aged nicely,1
UgzUbZTyPXPk7lq1wth4AaABAg,pjS6OdY2dBQ,2019-03-30T17:56:13Z,Thank you,1
Ugwv2uygcmjgceCUySR4AaABAg,pjS6OdY2dBQ,2019-02-26T21:08:48Z,This is late but I love you for doing this.,1
Ugwyh5lQTzsxQG9yDjl4AaABAg,pjS6OdY2dBQ,2018-12-29T17:49:09Z,"Ah, I like him even more now..",1
Ugz7HbsxVpSG8VO_drt4AaABAg,QwZT7T-TXT0,2021-01-30T15:37:09Z,Logan 4 Life,1
UgygwY0IBoc6h69SdqF4AaABAg,QwZT7T-TXT0,2021-01-30T06:45:57Z,I forgive u,1
Ugw7WLyYoSNRlz_pvcJ4AaABAg,QwZT7T-TXT0,2021-01-29T16:38:46Z,Logy you are beautiful,1
UgzoClUoBzzLVGU6KC94AaABAg,QwZT7T-TXT0,2021-01-28T10:35:26Z,we forgive you,1
UgwnvthEeY6voVeo0LN4AaABAg,QwZT7T-TXT0,2021-01-28T04:02:05Z,i personally like his apology. A short video thats not begging for forgiveness.,1
UgzzKc2P2kECd9xG5g14AaABAg,QwZT7T-TXT0,2021-01-26T22:24:37Z,APOLOGY ACCEPTED,1
UgxjEeX_rNI4uW8cVJt4AaABAg,QwZT7T-TXT0,2021-01-26T23:30:12Z,"Hey guys, do not pressure him, he is wrong, but admit his mistake and apologize",1
UgxGpNzO0_ZnmE0QNMd4AaABAg,QwZT7T-TXT0,2021-01-28T05:26:06Z,Low key. He may be the most honest apology video in all YouTube,1
UgywLsm769tyP3_WBvB4AaABAg,QwZT7T-TXT0,2021-01-26T10:47:47Z,logan you are great now and i hope you stay the same,1
UgwhQ9xYkkAoh34HqVF4AaABAg,QwZT7T-TXT0,2021-01-25T12:50:54Z,i forgive you logan,1
UgybCA46lSKzYUP4CJx4AaABAg,QwZT7T-TXT0,2021-01-25T16:07:20Z,this is a classic video,1
UgxP9Hp3V-fLC59j5Yt4AaABAg,QwZT7T-TXT0,2021-01-24T23:04:56Z,This is such a heartfelt video Why are they dislikes like wtf.,1
UgyuYOBLC5ryE9mQNmp4AaABAg,QwZT7T-TXT0,2021-01-22T01:57:06Z,I'm subscribing just for this,1
Ugw7kFY8LhgjMgjipyZ4AaABAg,QwZT7T-TXT0,2021-01-23T23:04:34Z,i genuinely think hes telling the truth,1
UgxxqgQgy3HtpOuvr9J4AaABAg,QwZT7T-TXT0,2021-01-20T17:13:31Z,Best apology video.,1
UgzSxlHmHTc1kvRShm14AaABAg,QwZT7T-TXT0,2021-01-21T04:32:28Z,Accept,1
Ugy2QI-pt4KlaZMOfAR4AaABAg,QwZT7T-TXT0,2021-01-20T02:27:35Z,After 2 years I'm still on your side,1
UgxEHyjU8TDsEv5IFj94AaABAg,QwZT7T-TXT0,2021-01-17T06:06:49Z,Love your ‘sincere’ apology you bastard,1
UgxHgHSQ0Epreif6dd54AaABAg,QwZT7T-TXT0,2021-01-15T04:14:27Z,LOVE YOU KING!,1
Ugy6bPMZycyocLiFIiB4AaABAg,QwZT7T-TXT0,2021-01-10T20:22:44Z,I like that Logan has kept this video up,1
Ugxb9HYzA3Cw2hSY-vp4AaABAg,QwZT7T-TXT0,2021-01-11T23:37:00Z,its ok,1
UgwQ5Rq-oXRs66cCgv94AaABAg,QwZT7T-TXT0,2021-01-11T05:01:32Z,"The apology was actually good though. He apologized and didn’t make excuses, which is what most people don’t do. Just because he did something really bad doesn’t mean the apology is as well.",1
UgypEqC3w5tr4yN16sF4AaABAg,QwZT7T-TXT0,2021-01-08T22:35:48Z,"And you became better, bro. Everyone makes mistakes.",1
Ugw9O7onYWfEvP4W5654AaABAg,QwZT7T-TXT0,2021-01-07T17:30:39Z,idk he's changed and is a better man !,1
UgxWrisyMBJ5pFndU5d4AaABAg,QwZT7T-TXT0,2021-01-05T02:35:04Z,I love how there’s more dislikes then likes,1
Ugwjy7FJLb25-9KDRgF4AaABAg,QwZT7T-TXT0,2021-01-04T09:08:36Z,Nah man we’re all good now Imjaystation did much worse,1
UgzuaSNbBmOvXNhh5XV4AaABAg,QwZT7T-TXT0,2021-01-04T07:37:19Z,Better than Shane’s,1
Ugw7C71SswEB60eenut4AaABAg,QwZT7T-TXT0,2021-01-04T20:32:19Z,He looks as if he had less emotion as Mark Zuckerberg. I actually like that he dosent want people defending him.,1
Ugz1lUilxkhRcNokJdd4AaABAg,QwZT7T-TXT0,2021-01-03T08:03:27Z,sir accept your apology,1
Ugwl0qhtnGq1NgSV-qV4AaABAg,QwZT7T-TXT0,2021-01-01T15:20:48Z,"Why does this have more dislike, he knows what he did was rong and he's admitting it this should have more likes in a way",1
UgxEgYnpfJ_qN_INkUR4AaABAg,QwZT7T-TXT0,2021-01-01T23:38:05Z,It’s alright,1
UgzV0c3C77sSLrtpXnZ4AaABAg,QwZT7T-TXT0,2021-01-02T03:35:31Z,Thank you for the apology xxx,1
UgwQDqekMr6LuZKV5r94AaABAg,QwZT7T-TXT0,2021-01-01T03:02:26Z,tbh pretty ok apology video he doesn’t want anyone on his side 7/10,1
Ugy27tkkJqM7-p4Dzvd4AaABAg,QwZT7T-TXT0,2020-12-29T20:34:07Z,You know what? I forgive you. Just don't do that again.,1
UgwK7oSqCDh5vA2kOv14AaABAg,QwZT7T-TXT0,2020-12-27T20:01:44Z,WE FORGIVE YOU!!!!!1!!!!!!!,1
Ugxgbipl_P32ZoLcwO54AaABAg,QwZT7T-TXT0,2020-12-29T06:20:29Z,We forgive you!,1
Ugy4zJWZekyGGNVyOwZ4AaABAg,QwZT7T-TXT0,2020-12-28T22:56:40Z,Greatest YouTube apology of all time,1
UgwTA2mtxupPoVq5ycR4AaABAg,QwZT7T-TXT0,2020-12-28T18:15:58Z,Good old times...,1
UgxYSKiSe2o3MvTb0yl4AaABAg,QwZT7T-TXT0,2020-12-29T06:54:24Z,Logan you are forgiven,1
UgzM3YBQKevqcJfKt_R4AaABAg,QwZT7T-TXT0,2020-12-25T14:26:12Z,It's okay Logan we forgive you,1
UgzfgnL1nBySabm73qh4AaABAg,QwZT7T-TXT0,2020-12-24T20:52:40Z,Your a good actor,1
Ugyzi2RcSX9asbFGzzJ4AaABAg,QwZT7T-TXT0,2020-12-23T19:16:34Z,These are the kind of videos I want in youtube,1
UgwSZoCY_WBZhhaL_MN4AaABAg,QwZT7T-TXT0,2020-12-22T21:14:22Z,It's ok (:^),1
Ugx1LK9k14DBYYmwLc94AaABAg,QwZT7T-TXT0,2020-12-22T01:45:54Z,Great Job Nigga.,1
UghACRbPKZYPC3gCoAEC,PpcNQNJmU9Y,2016-10-13T19:15:47Z,going go be a sick campaign,1
UggKlBPdcE3l8HgCoAEC,PpcNQNJmU9Y,2016-11-14T12:47:43Z,Omg haters stop THE GAME IS GOOD WHEN YOU TRY IT,1
UgyokhDRBkdj9M58NWR4AaABAg,PpcNQNJmU9Y,2021-01-22T15:30:53Z,I liked the way they fought,1
Ugj7nIX59mmWL3gCoAEC,PpcNQNJmU9Y,2017-04-17T02:24:09Z,I WAS COMPLETELY WRONG ABOUT THIS GAME!!!! 10 STARS,1
UghBqfwtcevpeHgCoAEC,PpcNQNJmU9Y,2016-10-21T23:34:20Z,"The makers aren't gonna make something, which the fans gonna hate. This campaign looks awesome and so are the graphics so why so much hate",1
UghYEDUsdgWAKHgCoAEC,PpcNQNJmU9Y,2016-10-20T22:03:35Z,"I knew this game would be awesome, no matter what i think is really good both BT 1 and Cod:IW",1
UgiVvyGEm2izy3gCoAEC,PpcNQNJmU9Y,2016-08-27T15:16:27Z,"Battle in space,wow, cool",1
Ugga0bvezUtiuHgCoAEC,PpcNQNJmU9Y,2016-10-01T23:17:08Z,"The game is awesome, I cant understand people who want to go back in WW1 with Battlefield 1 .. This future war is amazing !",1
UgiuCH8DxS8Ye3gCoAEC,PpcNQNJmU9Y,2016-09-30T10:04:43Z,the best call of duty,1
UgjTrYryyskMnXgCoAEC,PpcNQNJmU9Y,2016-08-22T09:26:55Z,good it s good,1
Ugg9YwNj3TbAqXgCoAEC,PpcNQNJmU9Y,2016-08-24T21:46:36Z,"I'm going to be fair, it does look cool....I wise STAR WARS battlefront had space battles,  but nooo it was too hard to have space battles in a star wars game.",1
UgglPoHAcIVfQHgCoAEC,PpcNQNJmU9Y,2016-09-20T19:04:11Z,looks good oh god here comes the bf community sue me i like a game,1
UghiD1ZFPYcEe3gCoAEC,PpcNQNJmU9Y,2016-08-14T03:14:04Z,This honestly looks pretty cool but this is not cod,1
Ughn2trshnfEm3gCoAEC,PpcNQNJmU9Y,2016-08-14T23:52:07Z,This game looks good why so munch hate,1
UggSrREbm6KcqXgCoAEC,PpcNQNJmU9Y,2016-08-16T22:12:00Z,I like it hate me all u want,1
UggSNBjC3JfQUHgCoAEC,PpcNQNJmU9Y,2016-08-09T01:28:37Z,nice,1
Ugh-3QeMLXYchHgCoAEC,PpcNQNJmU9Y,2016-08-11T17:07:48Z,"I think this looks cool, but also think it should be called something other than Call of Duty",1
UggbN-W5ZtMbK3gCoAEC,PpcNQNJmU9Y,2016-08-11T12:26:07Z,Still better than BF1 ;),1
UggP3sdQwagzdXgCoAEC,PpcNQNJmU9Y,2016-08-10T23:19:59Z,The call of duty infinity war campaign looks very incredible but looks very similar like call of duty advanced warfare,1
UghSlqKt3b4duHgCoAEC,PpcNQNJmU9Y,2016-08-05T18:29:46Z,wow it's the talon mission from halo reach with better graphics,1
UgieMxldeuuGEngCoAEC,PpcNQNJmU9Y,2016-08-06T13:41:30Z,"I have to say, this game is really cool! I like science fiction very much! With the great imagination!",1
UgiQ3DtPk1E5OXgCoAEC,PpcNQNJmU9Y,2016-08-05T02:15:00Z,I think it looks good to,1
Ugj7bfl-Ss97GXgCoAEC,PpcNQNJmU9Y,2016-08-02T20:24:20Z,its lock badass i think i well buy it,1
UgjqQ1oH58NBpHgCoAEC,PpcNQNJmU9Y,2016-07-28T20:06:55Z,very nice,1
Ughze5GOIdXX5ngCoAEC,PpcNQNJmU9Y,2016-07-31T15:33:59Z,best game 2016,1
UgjQbf4sm4Z2GXgCoAEC,PpcNQNJmU9Y,2016-07-28T18:15:24Z,the best part was 6.30,1
UgjYwM_wFbQHu3gCoAEC,PpcNQNJmU9Y,2016-07-30T18:26:54Z,"I like it.







I like the dislike button",1
UgjvplACz9RZcXgCoAEC,PpcNQNJmU9Y,2016-07-26T19:35:13Z,Im going to buy this game judge and hate me all you want but i dont care im still going to buy this and you cant change my mind.,1
UggDiu7OnTQ5zngCoAEC,PpcNQNJmU9Y,2016-07-26T20:30:03Z,it's amazing game ,1
Ugj2wRXrrJY8r3gCoAEC,PpcNQNJmU9Y,2016-07-23T17:53:02Z,this look AWSOME!!! I don't care what anyone else says,1
UggKzDwj93CcDXgCoAEC,PpcNQNJmU9Y,2016-07-25T22:29:08Z,I can't wait to play this game it looks so DOPE,1
UghLQ54mC82ipHgCoAEC,PpcNQNJmU9Y,2016-07-24T05:56:31Z,Can't wait,1
Ughbqe3vbez-XHgCoAEC,PpcNQNJmU9Y,2016-07-25T15:30:08Z,nice this game,1
UghWHdcdkCg_MngCoAEC,PpcNQNJmU9Y,2016-07-25T04:57:04Z,This looks great. Can't wait!,1
UgiaMb6VCF5Kl3gCoAEC,PpcNQNJmU9Y,2016-07-23T16:15:55Z,"Honestly, this doesn't look bad at all,",1
UggKlRc-TDEhWHgCoAEC,PpcNQNJmU9Y,2016-07-25T03:25:43Z,I think the game looks pretty cool with no exos,1
UgjrT7-csw5HgXgCoAEC,PpcNQNJmU9Y,2016-07-24T20:36:52Z,Why are people so upset? this game looks good!,1
UghJVDi6sAowK3gCoAEC,PpcNQNJmU9Y,2016-07-24T15:06:07Z,This game is so cool,1
Uggnpi-c5D87qXgCoAEC,PpcNQNJmU9Y,2016-07-22T20:35:48Z,like,1
UggJpGlow9B4G3gCoAEC,PpcNQNJmU9Y,2016-07-23T08:46:59Z,Who else is gonna buy the game and love it for the first few days,1
UgiCH0Oo2mNZT3gCoAEC,PpcNQNJmU9Y,2016-07-23T07:30:50Z,Why do people hate this so much it really looks good,1
UgjEaDLzRb37QXgCoAEC,PpcNQNJmU9Y,2016-07-23T14:31:30Z,good video,1
UgheUlmZt2XJl3gCoAEC,PpcNQNJmU9Y,2016-07-22T07:37:17Z,good game,1
UghqQ8GA_hnkeHgCoAEC,PpcNQNJmU9Y,2016-07-23T02:47:07Z,Call me crazy but i kinda like this game,1
UggDMQYhNy2Ml3gCoAEC,PpcNQNJmU9Y,2016-07-22T00:59:54Z,Looks like the campaign will be entertaining at least,1
UghT3ui0_uz_4HgCoAEC,PpcNQNJmU9Y,2016-07-23T09:00:22Z,this game actually look cool tho,1
UgimwU2M6ebuJXgCoAEC,PpcNQNJmU9Y,2016-07-20T20:43:06Z,I can't wait for this game!,1
UgjRa_Qzebz7C3gCoAEC,PpcNQNJmU9Y,2016-07-21T16:55:52Z,it's soo good ,1
UgjIFrIIFS67BXgCoAEC,PpcNQNJmU9Y,2016-07-21T18:21:19Z,"man, Battlefield 1 is going to be so good. can't wait :)",1
UghKHRLpGOTs93gCoAEC,PpcNQNJmU9Y,2016-07-21T06:16:16Z,Can't wait for this game's release.,1
UggxEmYJpyNVJXgCoAEC,PpcNQNJmU9Y,2016-07-19T12:10:52Z,It'll be the best game ever ,1
UghvhrdBtuqTqXgCoAEC,PpcNQNJmU9Y,2016-07-20T04:37:55Z,I am going to buy it,1
Ugg8BE08jh3TpHgCoAEC,PpcNQNJmU9Y,2016-07-20T13:20:34Z,"I'm excited, game look amazing g",1
UgjZmowQ5Fww2XgCoAEC,PpcNQNJmU9Y,2016-07-20T04:32:55Z,good game good game,1
UgikXZ95i73zLngCoAEC,PpcNQNJmU9Y,2016-07-20T04:16:12Z,why is this game recieving so much hate it looks awesome,1
Ughjphv6xHm9BHgCoAEC,PpcNQNJmU9Y,2016-07-18T15:33:38Z,I want this game so bad,1
Ugh_122WUm8rTHgCoAEC,PpcNQNJmU9Y,2016-07-18T20:12:01Z,nice,1
UgghpooiavtQxngCoAEC,PpcNQNJmU9Y,2016-07-18T19:33:10Z,nice game,1
Ugg5eF6XymaDf3gCoAEC,PpcNQNJmU9Y,2016-07-18T16:43:57Z,the game looks bad ass i dont care what yall say,1
UgjiOBtL34tZZHgCoAEC,PpcNQNJmU9Y,2016-07-16T22:09:03Z,i like the game,1
UghJjO9q_vQ7Z3gCoAEC,PpcNQNJmU9Y,2016-07-17T19:02:14Z,amanzing,1
UgjQopeRCkWW7HgCoAEC,PpcNQNJmU9Y,2016-07-17T14:19:29Z,this looks cool,1
Ugi0hRa8oA5Hn3gCoAEC,PpcNQNJmU9Y,2016-07-16T23:01:22Z,this star war game looks nice,1
UgjNjoPq27SPtHgCoAEC,PpcNQNJmU9Y,2016-07-15T19:30:49Z,How could people hate this?,1
UghjX3GEIBPTHngCoAEC,PpcNQNJmU9Y,2016-07-15T17:28:58Z,pretty cool have to admit,1
UghuLZi6MQL09HgCoAEC,PpcNQNJmU9Y,2016-07-16T11:50:49Z,Keep doing what you're doing cod. i love your games!!!!,1
UgjEXMh5_PDL-XgCoAEC,PpcNQNJmU9Y,2016-07-16T14:28:13Z,this game looks awesome!!,1
Ugh6j1A_TwT9vngCoAEC,PpcNQNJmU9Y,2016-07-16T18:09:35Z,"The sounds of the guns are getting a bit better, a bit more like war",1
UgjH4DRSm6g15ngCoAEC,PpcNQNJmU9Y,2016-07-16T11:21:38Z,i never liked the COD series but this is winning me why do you hate this game this looks awesome and if you dont want the infinite jetpacks why not play CS:GO which im a pro at,1
Ugjdd4vzyYpL8XgCoAEC,PpcNQNJmU9Y,2016-07-14T21:33:18Z,Imma still play tbh,1
Ughcv4saLRabnngCoAEC,PpcNQNJmU9Y,2016-07-14T14:17:33Z,its a cool game infinite warfare looks cool,1
UghnZFFE0udpcHgCoAEC,PpcNQNJmU9Y,2016-07-15T00:52:52Z,i like it really i like spacy games,1
UggKjYpdb92arngCoAEC,PpcNQNJmU9Y,2016-07-15T05:11:24Z,the campaing looks great,1
UghCqu79xGWm-XgCoAEC,PpcNQNJmU9Y,2016-07-15T12:57:33Z,I'm not lying but this game looks awesome all of u that say its horrible then u have problem with futuristic gamez,1
UggGIVTBqFWP93gCoAEC,PpcNQNJmU9Y,2016-07-13T23:37:04Z,"I used to be against this game, but now I think it'll be worth playing!",1
UgjPyFiBk9DJg3gCoAEC,PpcNQNJmU9Y,2016-07-12T17:22:04Z,looks badass,1
Ugih_v7SMHS6dHgCoAEC,PpcNQNJmU9Y,2016-07-13T04:52:40Z,this actually look like a good game,1
Ugixhwau5VVhOXgCoAEC,PpcNQNJmU9Y,2016-07-12T15:19:35Z,This looks good.,1
UggCRAifF7wC53gCoAEC,PpcNQNJmU9Y,2016-07-12T06:19:56Z,Wow! This TitanGhost Fall looks AMAZINGly like StarWars!,1
UghxdqQ7FqrwXXgCoAEC,PpcNQNJmU9Y,2016-07-12T04:19:37Z,This is so beautiful. Can't wait for campaign.,1
Ughxyu-QD05qOngCoAEC,PpcNQNJmU9Y,2016-07-11T23:29:52Z,75.000 dislikes WTF the trailer is awesome,1
Ughgm3z33-CMrHgCoAEC,PpcNQNJmU9Y,2016-07-11T12:10:37Z,I'm so excited for it I'm even pre ordering it,1
UgippijDhISqbngCoAEC,PpcNQNJmU9Y,2016-07-11T15:29:50Z,looks good,1
UghkTk5ks7KmJngCoAEC,PpcNQNJmU9Y,2016-07-11T00:27:29Z,I cant wait until I have INfinite fun! LOL :D,1
UgiKNLj6A3TUd3gCoAEC,PpcNQNJmU9Y,2016-07-10T23:43:18Z,not half bad i would play this,1
UghhiaozSYDNvngCoAEC,PpcNQNJmU9Y,2016-07-11T20:35:49Z,yes my cod favorite game is getting remastered,1
UghYiow3soYYpXgCoAEC,PpcNQNJmU9Y,2016-07-11T19:40:58Z,infinite warfare actually looks pretty cool im sure people that sais this will suck will like it,1
UgjYap5udxnnsXgCoAEC,PpcNQNJmU9Y,2016-07-10T22:34:25Z,I know we don't want futuristic cod. But if the title wasn't cod and you didn't know it was a cod game people would be like DAMN THIS IS SICK,1
UginZpN3psvHJngCoAEC,PpcNQNJmU9Y,2016-07-10T06:26:26Z,its not that bad but im sick of call of duty halo would like call of duty world at war back,1
Ugi7q7ZMD7Lr7HgCoAEC,PpcNQNJmU9Y,2016-07-10T21:08:01Z,this is the best cod ever you guys say what ever I like it,1
UghesV5FI-mChngCoAEC,PpcNQNJmU9Y,2016-07-09T17:54:26Z,I cant wait for this game it looks great,1
Ugis_YLWN8DFh3gCoAEC,PpcNQNJmU9Y,2016-07-09T04:00:17Z,honestly it has potential,1
UgirXznqDi5W03gCoAEC,PpcNQNJmU9Y,2016-07-09T20:19:16Z,This game looks pretty awsomem,1
UggTl-pUkOGN1ngCoAEC,PpcNQNJmU9Y,2016-07-08T16:33:04Z,This Halo looks dope,1
UghEmBkfLgvxwHgCoAEC,PpcNQNJmU9Y,2016-07-08T23:58:00Z,this game is awesome I'm gonna get it,1
UggAG8Z7a6swzHgCoAEC,PpcNQNJmU9Y,2016-07-08T14:29:22Z,Awsome! Can't wait to play  it,1
UggDhZqqhdQb6HgCoAEC,PpcNQNJmU9Y,2016-07-08T22:52:29Z,I don't even care what people think. This looks fun. Reply if you agree,1
Ugj9yE4ghC4PBngCoAEC,PpcNQNJmU9Y,2016-07-08T15:29:56Z,Awesome,1
UggWGimEYCaTTngCoAEC,PpcNQNJmU9Y,2016-07-08T11:43:03Z,Looks awesome both trailers,1
Ugg5hXrDytqrmHgCoAEC,PpcNQNJmU9Y,2016-07-09T01:31:45Z,"Hey, that melee kills are good. Not gonna lie, I like this gameplay.",1
UgiVC_Z8zcOpEHgCoAEC,PpcNQNJmU9Y,2016-07-08T17:33:16Z,admit that the ending of the iw part was pretty sick,1
UghrHk6JPf0ByHgCoAEC,PpcNQNJmU9Y,2016-07-07T19:10:28Z,looks pretty neat,1
Ugj-z9P774rvcHgCoAEC,PpcNQNJmU9Y,2016-07-08T02:39:49Z,Looks cool,1
UgwZa0y2Ser1SW8Smhd4AaABAg,fuHcdFPBKy0,2017-12-18T20:51:04Z,TRY GUYS <3,1
UgyRsHH5nsyPf7AdgYt4AaABAg,fuHcdFPBKy0,2017-12-18T18:44:57Z,Ll like,1
Ugyl0vwAwPIC0R9xyvp4AaABAg,fuHcdFPBKy0,2017-12-18T05:11:48Z,When did Superwoman know poppy and yaaaassssss all my favorite you tubers are here Jaiden animations Oddoneout the list is endless,1
Ugy3Ey4ehtlAvEuEulB4AaABAg,fuHcdFPBKy0,2017-12-17T12:24:30Z,"Man, I just love Ned so much that feel guilty for his wife XD",1
Ugz5SfN14UnWJIr2qTN4AaABAg,fuHcdFPBKy0,2017-12-17T22:15:33Z,I was happy to see a bunch of Turkish YouTubers in the Rewind,1
UgyWpI9XnXn__igM8i94AaABAg,fuHcdFPBKy0,2017-12-17T17:08:05Z,so funny,1
UgyEOYj9vNgb9SFUQhp4AaABAg,fuHcdFPBKy0,2017-12-16T20:11:59Z,Like 4:21,1
Ugya_ORWR_J-YP8cpI14AaABAg,fuHcdFPBKy0,2017-12-17T17:51:11Z,Jamie and nikki ,1
UgwWjvtdrd1DIjP_rgd4AaABAg,fuHcdFPBKy0,2017-12-16T14:48:36Z,I'M SO HAPPY MR. KATE AND JOEY ARE HEEEEEERE,1
Ugxx68ESsdfAceHoKAl4AaABAg,fuHcdFPBKy0,2017-12-16T04:31:59Z,"YAY! NED! ZACH! KING BACH! JORDAN! 



Can u get prestonplayz in da next one?",1
Ugx8FM4U6PQ8RRRyYAx4AaABAg,fuHcdFPBKy0,2017-12-15T03:32:44Z,"I <3 this
I SEE MY FAV YOUTUBERS ALEX LAURN I think I saw Roi and more my favsss",1
UgxykVykQZmZAisWXzl4AaABAg,fuHcdFPBKy0,2017-12-15T14:08:36Z,(gasp) ALL MY FAVORITE YOUTUBERS!!!!!!!!,1
